whaleName,Species,TotLength,LengthDecel,FinalGyroOsFreq,FinalGyrMinusOne,FinalGyrMinusTwo,FinalGyrMinusThree,FinalGyrMinusFour,FinalGyrMinusFive,FinalGyrMinusSix,FinalGyrMinusSeven,FinalGyrMinusEight,FinalGyrMinusNine,Individual
bb180304-42,Minke,8.12,0.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
bb180304-42,Minke,8.12,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
bb180304-42,Minke,8.12,0.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
bb180304-42,Minke,8.12,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
bb180304-42,Minke,8.12,0.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
bb180304-42,Minke,8.12,0.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
bb180304-42,Minke,8.12,0.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
bb180304-42,Minke,8.12,0.5,2,1.4999925000375,1.6999864001088,1.4999925000375,1.1000011000011,1.1000011000011,NaN,NaN,NaN,NaN,1
bb180304-42,Minke,8.12,0.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
bb180304-42,Minke,8.12,0.7,2,2.3000138000828,1.8999848001216,1.8999848001216,1.6,1.3000013000013,NaN,NaN,NaN,NaN,1
bb180304-42,Minke,8.12,0.5,2.3,2,1.7999856001152,1.3999916000504,NaN,NaN,NaN,NaN,NaN,NaN,1
bb180304-42,Minke,8.12,0.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
bb180304-42,Minke,8.12,0.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
bb180304-42,Minke,8.12,0.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
bb180304-42,Minke,8.12,0.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
bb180304-42,Minke,8.12,0.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
bb180304-42,Minke,8.12,0.5,1.5,2.5,1.6999864001088,1.3000013000013,NaN,NaN,NaN,NaN,NaN,NaN,1
bb180304-42,Minke,8.12,0.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
bb180304-42,Minke,8.12,0.8,2.3,2.3999808001536,2.8000224001792,2.19997800022,1.3000013000013,NaN,NaN,NaN,NaN,NaN,1
bb180304-42,Minke,8.12,0.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
bb180304-42,Minke,8.12,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
bb180304-42,Minke,8.12,0.8,3.1,2.19997800022,1.7999856001152,1.6,NaN,NaN,NaN,NaN,NaN,NaN,1
bb180304-42,Minke,8.12,0.7,2.2,2.5999688003744,1.6,1.6,1.6999864001088,NaN,NaN,NaN,NaN,NaN,1
bb180304-42,Minke,8.12,0.7,2.1,2.3000138000828,1.6999864001088,0.900009000090001,NaN,NaN,NaN,NaN,NaN,NaN,1
bb180304-42,Minke,8.12,0.7,2.3,3.1000062000124,1.6999864001088,1.6999864001088,2.1000021000021,3.0000300003,1.8999848001216,1.8999848001216,2,1.3999916000504,1
bb180304-42,Minke,8.12,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
bb180304-42,Minke,8.12,1.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
bb180304-42,Minke,8.12,0.6,2.2,2.19997800022,1.6999864001088,1,NaN,NaN,NaN,NaN,NaN,NaN,1
bb180304-42,Minke,8.12,0.7,2.3,2.7000027000027,1.6999864001088,1.2000048000192,NaN,NaN,NaN,NaN,NaN,NaN,1
bb180304-42,Minke,8.12,0.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
bb190224-52,Minke,4.54,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
bb190224-52,Minke,4.54,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
bb190224-52,Minke,4.54,0.4,1.4,2,1.6,1.2000048000192,1.6,1.2000048000192,0.900009000090001,NaN,NaN,NaN,2
bb190224-52,Minke,4.54,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
bb190224-52,Minke,4.54,0.5,2,2.1000021000021,1.8999848001216,1.1000011000011,0.8,0.900009000090001,NaN,NaN,NaN,NaN,2
bb190224-52,Minke,4.54,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
bb190224-52,Minke,4.54,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
bb190224-52,Minke,4.54,0.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
bb190224-52,Minke,4.54,0.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
bb190224-52,Minke,4.54,0.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
bb190224-52,Minke,4.54,0.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
bb190224-52,Minke,4.54,0.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
bb190224-52,Minke,4.54,0.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
bb190224-52,Minke,4.54,0.9,1.8,1.4999925000375,0.900009000090001,0.8,NaN,NaN,NaN,NaN,NaN,NaN,2
bb190224-52,Minke,4.54,0.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
bb190224-52,Minke,4.54,0.5,1.9,2.19997800022,1.3000013000013,1.3000013000013,1.3000013000013,1.2000048000192,0.900009000090001,NaN,NaN,NaN,2
bb190224-52,Minke,4.54,0.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
bb190224-52,Minke,4.54,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
bb190224-52,Minke,4.54,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
bb190224-52,Minke,4.54,0.6,2.1,2,1.6999864001088,1.4999925000375,1.3000013000013,1,0.8,NaN,NaN,NaN,2
bb190224-52,Minke,4.54,0.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
bb190224-52,Minke,4.54,0.4,NaN,NaN,NaN,NaN,0.83333,1.1111,1.1111,NaN,NaN,NaN,2
bb190224-52,Minke,4.54,0.7,1.9,2.8999797001421,1.1000011000011,0.8,NaN,NaN,NaN,NaN,NaN,NaN,2
bb190224-52,Minke,4.54,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
bb190224-52,Minke,4.54,0.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
bb190224-52,Minke,4.54,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
bb190224-52,Minke,4.54,0.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
bb190224-52,Minke,4.54,0.6,1.7,2.7000027000027,2,1.8999848001216,1.6999864001088,1.3999916000504,1,1,NaN,NaN,2
bb190224-52,Minke,4.54,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
bb190224-52,Minke,4.54,0.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2
bb190225-54,Minke,7.96,1.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3
bb190225-54,Minke,7.96,0.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3
bb190225-54,Minke,7.96,0.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3
bb190225-54,Minke,7.96,0.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3
bb190225-54,Minke,7.96,0.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3
bb190225-54,Minke,7.96,0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3
bb190225-54,Minke,7.96,0.7,2.3,1.6999864001088,1.4999925000375,1.1000011000011,NaN,NaN,NaN,NaN,NaN,NaN,3
bb190225-54,Minke,7.96,0.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3
bb190225-54,Minke,7.96,1.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3
bb190225-54,Minke,7.96,0.7,2.5,1.7999856001152,1.2000048000192,0.900009000090001,NaN,NaN,NaN,NaN,NaN,NaN,3
bb190225-54,Minke,7.96,0.8,NaN,NaN,0.47619,0.625,0.71429,NaN,NaN,NaN,NaN,NaN,3
bb190225-54,Minke,7.96,0.7,2.5,2.3000138000828,2.3999808001536,1.6999864001088,1.4999925000375,NaN,NaN,NaN,NaN,NaN,3
bb190225-54,Minke,7.96,0.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3
bb190225-54,Minke,7.96,0.8,2.6,3.0000300003,1.8999848001216,1.8999848001216,1.6999864001088,NaN,NaN,NaN,NaN,NaN,3
bb190225-54,Minke,7.96,0.9,NaN,NaN,0.43478,0.55556,0.66667,NaN,NaN,NaN,NaN,NaN,3
bb190225-54,Minke,7.96,0.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3
bb190225-54,Minke,7.96,0.8,2.5,2,1.3999916000504,1.3000013000013,NaN,NaN,NaN,NaN,NaN,NaN,3
bb190225-54,Minke,7.96,0.8,2.6,2.5999688003744,2.3000138000828,1.6999864001088,1.6999864001088,1.2000048000192,1.3999916000504,NaN,NaN,NaN,3
bb190225-54,Minke,7.96,0.7,2.4,2.3999808001536,2.19997800022,1.7999856001152,1.2000048000192,NaN,NaN,NaN,NaN,NaN,3
bb190225-54,Minke,7.96,0.9,2.2,2.5999688003744,1.6999864001088,1.3000013000013,NaN,NaN,NaN,NaN,NaN,NaN,3
bb190225-54,Minke,7.96,0.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3
bb190225-54,Minke,7.96,0.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3
bb190225-54,Minke,7.96,0.9,2.6,2.3999808001536,2,1.6999864001088,1.6,1.3999916000504,NaN,NaN,NaN,NaN,3
bb190225-54,Minke,7.96,0.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3
bb190225-54,Minke,7.96,0.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3
bb190225-54,Minke,7.96,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3
bb190225-54,Minke,7.96,0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3
bb190225-54,Minke,7.96,0.6,3.3,2.5999688003744,1.7999856001152,1.6999864001088,1.6,1.6,NaN,NaN,NaN,NaN,3
bb190225-54,Minke,7.96,0.6,NaN,NaN,NaN,NaN,0.625,0.625,0.83333,NaN,NaN,NaN,3
bb190225-54,Minke,7.96,0.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3
bb190225-55,Minke,8.79,0.8,3,2.3000138000828,1.7999856001152,1.3000013000013,NaN,NaN,NaN,NaN,NaN,NaN,4
bb190225-55,Minke,8.79,0.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4
bb190225-55,Minke,8.79,0.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4
bb190225-55,Minke,8.79,0.7,NaN,NaN,0.58824,0.66667,0.32258,NaN,NaN,NaN,NaN,NaN,4
bb190225-55,Minke,8.79,0.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4
bb190225-55,Minke,8.79,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4
bb190225-55,Minke,8.79,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4
bb190225-55,Minke,8.79,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4
bb190225-55,Minke,8.79,0.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4
bb190225-55,Minke,8.79,0.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4
bb190225-55,Minke,8.79,0.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4
bb190225-55,Minke,8.79,0.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4
bb190225-55,Minke,8.79,0.6,2.5,3.0000300003,2.19997800022,1.6999864001088,1.2000048000192,NaN,NaN,NaN,NaN,NaN,4
bb190225-55,Minke,8.79,1.1,2.7,2.3000138000828,1.3000013000013,1.2000048000192,1.2000048000192,NaN,NaN,NaN,NaN,NaN,4
bb190225-55,Minke,8.79,0.5,2.5,1.6,1.6,1.6999864001088,1.6,NaN,NaN,NaN,NaN,NaN,4
bb190225-55,Minke,8.79,0.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4
bb190225-55,Minke,8.79,0.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4
bb190225-55,Minke,8.79,0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4
bb190225-55,Minke,8.79,0.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4
bb190225-55,Minke,8.79,0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4
bb190225-55,Minke,8.79,0.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4
bb190225-55,Minke,8.79,1,2.5,2.1000021000021,2.1000021000021,1.6999864001088,1.2000048000192,NaN,NaN,NaN,NaN,NaN,4
bb190225-55,Minke,8.79,0.8,2.9,2.1000021000021,1.6999864001088,1.4999925000375,NaN,NaN,NaN,NaN,NaN,NaN,4
bb190225-55,Minke,8.79,0.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4
bb190225-55,Minke,8.79,0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4
bb190225-55,Minke,8.79,0.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4
bb190225-55,Minke,8.79,0.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4
bb190225-55,Minke,8.79,0.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4
bb190225-55,Minke,8.79,0.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4
bb190225-55,Minke,8.79,0.5,3.6,2.5,1.6999864001088,1.3999916000504,NaN,NaN,NaN,NaN,NaN,NaN,4
bb190228-55b,Minke,7.06,1,1.8,2.5,1.6,0.8,NaN,NaN,NaN,NaN,NaN,NaN,5
bb190228-55b,Minke,7.06,0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5
bb190228-55b,Minke,7.06,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5
bb190228-55b,Minke,7.06,0.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5
bb190228-55b,Minke,7.06,0.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5
bb190228-55b,Minke,7.06,0.7,1.6,2,1.3999916000504,1.1000011000011,NaN,NaN,NaN,NaN,NaN,NaN,5
bb190228-55b,Minke,7.06,0.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5
bb190228-55b,Minke,7.06,0.7,1.9,2.19997800022,1.8999848001216,2,2,1.4999925000375,1.3000013000013,1.2000048000192,NaN,NaN,5
bb190228-55b,Minke,7.06,0.6,1.8,3.1000062000124,1.6,1.6,1.3999916000504,NaN,NaN,NaN,NaN,NaN,5
bb190228-55b,Minke,7.06,0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5
bb190228-55b,Minke,7.06,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5
bb190228-55b,Minke,7.06,0.4,1.7,2.3000138000828,1.6,1.4999925000375,1.1000011000011,NaN,NaN,NaN,NaN,NaN,5
bb190228-55b,Minke,7.06,0.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5
bb190228-55b,Minke,7.06,0.7,1.9,2,1.3999916000504,1.3999916000504,NaN,NaN,NaN,NaN,NaN,NaN,5
bb190228-55b,Minke,7.06,0.5,1.6,3.0000300003,1.6999864001088,1.2000048000192,NaN,NaN,NaN,NaN,NaN,NaN,5
bb190228-55b,Minke,7.06,0.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5
bb190228-55b,Minke,7.06,0.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5
bb190228-55b,Minke,7.06,0.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5
bb190228-55b,Minke,7.06,0.7,2.3,1.7999856001152,1.6999864001088,2.1000021000021,NaN,NaN,NaN,NaN,NaN,NaN,5
bb190228-55b,Minke,7.06,0.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5
bb190228-55b,Minke,7.06,0.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5
bb190228-55b,Minke,7.06,0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5
bb190228-55b,Minke,7.06,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5
bb190228-55b,Minke,7.06,0.6,2.3,3.7000037000037,2.19997800022,2.3999808001536,2.5,2.3999808001536,1.8999848001216,NaN,NaN,NaN,5
bb190228-55b,Minke,7.06,0.6,1.6,2,1.3000013000013,1.1000011000011,NaN,NaN,NaN,NaN,NaN,NaN,5
bb190228-55b,Minke,7.06,0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5
bb190228-55b,Minke,7.06,0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5
bb190228-55b,Minke,7.06,0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5
bb190228-55b,Minke,7.06,0.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5
bb190228-55b,Minke,7.06,0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5
bb190302-48,Minke,8.62,0.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6
bb190302-48,Minke,8.62,1.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6
bb190302-48,Minke,8.62,0.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6
bb190302-48,Minke,8.62,0.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6
bb190302-48,Minke,8.62,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6
bb190302-48,Minke,8.62,0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6
bb190302-48,Minke,8.62,1.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6
bb190302-48,Minke,8.62,0.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6
bb190302-48,Minke,8.62,1.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6
bb190302-48,Minke,8.62,0.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6
bb190302-48,Minke,8.62,0.9,2.5,2.5999688003744,2.5999688003744,1.7999856001152,NaN,NaN,NaN,NaN,NaN,NaN,6
bb190302-48,Minke,8.62,1.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6
bb190302-48,Minke,8.62,0.7,2.1,2.3000138000828,1.6,1.3999916000504,1.8999848001216,1.3000013000013,1.3000013000013,NaN,NaN,NaN,6
bb190302-48,Minke,8.62,0.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6
bb190302-48,Minke,8.62,1,2.2,2.19997800022,1.8999848001216,1.2000048000192,NaN,NaN,NaN,NaN,NaN,NaN,6
bb190302-48,Minke,8.62,0.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6
bb190302-48,Minke,8.62,0.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6
bb190302-48,Minke,8.62,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6
bb190302-48,Minke,8.62,0.7,3,1.3999916000504,2.3999808001536,2.19997800022,NaN,NaN,NaN,NaN,NaN,NaN,6
bb190302-48,Minke,8.62,0.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6
bb190302-48,Minke,8.62,0.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6
bb190302-48,Minke,8.62,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6
bb190302-48,Minke,8.62,0.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6
bb190302-48,Minke,8.62,0.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6
bb190302-48,Minke,8.62,0.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6
bb190302-48,Minke,8.62,0.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6
bb190302-48,Minke,8.62,1.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6
bb190302-48,Minke,8.62,0.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6
bb190302-48,Minke,8.62,0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6
bb190302-48,Minke,8.62,0.7,2.1,3.1000062000124,1.7999856001152,2.1000021000021,NaN,NaN,NaN,NaN,NaN,NaN,6
bb190302-52,Minke,8.09,0.4,2.6,1.3000013000013,2,1.6999864001088,1.3000013000013,NaN,NaN,NaN,NaN,NaN,7
bb190302-52,Minke,8.09,1.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7
bb190302-52,Minke,8.09,1.1,2.4,2.3000138000828,1.6999864001088,1.2000048000192,NaN,NaN,NaN,NaN,NaN,NaN,7
bb190302-52,Minke,8.09,0.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7
bb190302-52,Minke,8.09,0.5,2.2,1.4999925000375,2.5999688003744,1.6,1.2000048000192,NaN,NaN,NaN,NaN,NaN,7
bb190302-52,Minke,8.09,0.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7
bb190302-52,Minke,8.09,1.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7
bb190302-52,Minke,8.09,0.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7
bb190302-52,Minke,8.09,0.5,2.4,2.5999688003744,1.7999856001152,1.1000011000011,NaN,NaN,NaN,NaN,NaN,NaN,7
bb190302-52,Minke,8.09,0.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7
bb190302-52,Minke,8.09,0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7
bb190302-52,Minke,8.09,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7
bb190302-52,Minke,8.09,0.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7
bb190302-52,Minke,8.09,0.6,2.3,2.19997800022,1.6,1.2000048000192,NaN,NaN,NaN,NaN,NaN,NaN,7
bb190302-52,Minke,8.09,0.8,NaN,NaN,0.38462,0.4,0.4,0.47619,0.71429,0.66667,0.55556,NaN,7
bb190302-52,Minke,8.09,0.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7
bb190302-52,Minke,8.09,0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7
bb190302-52,Minke,8.09,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7
bb190302-52,Minke,8.09,0.9,2.3,2.3000138000828,1.7999856001152,1.7999856001152,1.7999856001152,1.4999925000375,NaN,NaN,NaN,NaN,7
bb190302-52,Minke,8.09,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7
bb190302-52,Minke,8.09,0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7
bb190302-52,Minke,8.09,0.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7
bb190302-52,Minke,8.09,0.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7
bb190302-52,Minke,8.09,0.6,2.6,2.8000224001792,2.1000021000021,2.19997800022,2.3000138000828,1.4999925000375,NaN,NaN,NaN,NaN,7
bb190302-52,Minke,8.09,0.6,2.5,3.3999728002176,3.3000033000033,2.8999797001421,2.5999688003744,2.8999797001421,3.0000300003,1.6999864001088,1.3999916000504,1.1000011000011,7
bb190302-52,Minke,8.09,0.5,2.1,2.1000021000021,1.3999916000504,1.2000048000192,NaN,NaN,NaN,NaN,NaN,NaN,7
bb190302-52,Minke,8.09,0.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7
bb190302-52,Minke,8.09,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7
bb190302-52,Minke,8.09,0.5,2,2.19997800022,1.6,1.7999856001152,1.1000011000011,0.900009000090001,NaN,NaN,NaN,NaN,7
bb190302-52,Minke,8.09,0.6,2.3,1.6999864001088,1.4999925000375,1.4999925000375,1.1000011000011,NaN,NaN,NaN,NaN,NaN,7
bb190302-53,Minke,8.47,1.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8
bb190302-53,Minke,8.47,1.1,2.7,1.7999856001152,1.8999848001216,1,NaN,NaN,NaN,NaN,NaN,NaN,8
bb190302-53,Minke,8.47,0.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8
bb190302-53,Minke,8.47,0.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8
