LungeI,timeoflunge,depth,lungecat,PosFluSt,PosSpdInc,PosMaxSpd,PosBegDecel,PosEndDecel,PosMinSpd,PosDownStr,PosMaxGape,PosGyroFin,LengthFlu,LengthAcc,LengthAdj,LengthDecel,LengthGyro,AccelDecelRatio,SpdFluSt,SpdAtInc,PitchAtInc,MaxSpd,MaxSpdPitch,SpdBegDecel,PitchBegDecel,SpdEndDecel,PitchEndDecel,MinSpd,AccelSpdGain,AccelPitchChng,DecelSpdLoss,DecelPitchChng,SlpAccel,SlpDecel,AccelDecelSlpRatio,RectApproxDist,SpeedIntegrDist,TotLength,whaleName,Species,Location,MaxDiam,ModelWaterEngulfClosing,ModelWaterEngulfOpening,ModelWaterEngulfFull,ModelWaterEngulfFullKg,LengthVGB,VposShirel,VantShirel,ModelWaterEngulfFullShirel,ModelWaterEngulfFullShirelKg,VposShirelDroneMorphs,VantShirelDroneMorphs,VtotShirelDroneMorphs,MassSKR,EnCost,EnCostkJ,EnCostMS,PreyBiomassTop50,PreyEnDensity,EnPerCubeMeter,EnPerKgWater,EnPerLunge,EnPerLungeMS,EnPerLungeShirel,EnRatio,EnRatioShirel,EnPerVpos,EnPerVant,DiveStartPos,DiveEndPos,NumOfLungesInDive,EnCostkJPerDive,EnPerDive,EnRatioDive,EnCostkJPerDay,EnPerDay,EnRatioDay,EngulfDistanceTravelled,DistancePerVGBLength,EngulfmentDrag,ShapeDragMinusThrust,Vmin,Deceleration,E2E,R2BH,JawAreaDirectMeasure,JawAreaTriangleApprox,ShirelFilterTimeApprox,LengthLunge,LengthLungePlusFilter,ROBMetabolic
276405,18:24:05,211.9503097,103,276084,276228,276405,276436,276495,276505,276406,276444,276519,32.1,17.7,3.1,5.9,11.3,11.8,1.308732254,1.420164491,-7.322780393,4.596330382,5.764718497,3.871878951,13.45027172,1.323076797,36.57002132,1.269776071,3.176165892,13.08749889,2.548802154,23.1197496,0.179444401,-0.432000365,-2.407432963,7.518966355,6.736667615,23.33501234,bw180827-52,Blue,Monterey,3.68,36.14513351,69.11172821,105.2568617,107888.2833,13.39655744,65.4400841,32.74864457,98.2009952,100656.0201,83.08006353,50.74776745,133.827831,74367.02967,7094967.603,7094.967603,95.40474635,1.221713707,3800,4642.512087,4.642512087,420733.0338,5657.521023,392529.3036,59.30020506,55.32503114,276253.6009,144479.4327,274028,279506,3,35101.67305,1262199.101,35.95837437,3838888.817,85829538.85,22.35791213,14.425185,1.076782977,24193.98039,7932.603577,2.405684457,0.432000365,3.21,5.08,10.22587259,8.572448037,57.11292232,26.7,83.81292232,29541.95049
162811,15:14:46,260.7349721,103,162513,162630,162811,162811,162860,162873,162787,162825,162897,29.8,18.1,0,4.9,11,13.2,1.303531155,1.319560041,-31.68984434,3.645807816,-22.80971867,3.645807816,-22.80971867,1.455521902,6.885112017,1.276170048,2.326247775,8.880125669,2.190285915,29.69483068,0.128521977,-0.446997125,-3.477982035,5.366200491,5.49983213,23.33501234,bw180827-52,Blue,Monterey,3.68,36.14513351,59.66998871,95.81512222,98210.50028,13.39655744,65.4400841,32.74864457,98.2009952,100656.0201,83.08006353,50.74776745,133.827831,74367.02967,6487821.597,6487.821597,87.24056381,1.221713707,3800,4642.512087,4.642512087,382992.4851,5150.030689,392529.3036,59.03252415,60.5024811,238513.0523,144479.4327,158826,165843,4,43963.0136,1531969.94,34.84679086,3737329.296,78130466.96,20.90542758,12.52173,0.934697593,29172.96616,4068.882324,2.447084523,0.446997125,3.21,5.08,10.22587259,8.572448037,57.11292232,23,80.11292232,29541.95049
254562,17:47:41,212.9681274,103,254200,254372,254561,254561,254615,254615,254560,254580,254624,36.1,18.9,0,5.4,6.4,13.5,1.473436484,1.686225312,-34.4748004,4.785051032,3.594185986,4.785051032,3.594185986,1.310853086,36.93673371,1.310853086,3.09882572,38.06898639,3.474197945,33.34254772,0.163959033,-0.64336999,-3.92396795,9.380334452,7.923872234,23.33501234,bw180827-52,Blue,Monterey,3.68,36.14513351,72.79338587,108.9385194,111661.9824,13.39655744,65.4400841,32.74864457,98.2009952,100656.0201,83.08006353,50.74776745,133.827831,74367.02967,10608462.05,10608.46205,142.6500708,1.221713707,3800,4642.512087,4.642512087,435449.3665,5855.408888,392529.3036,41.04736053,37.00152781,290969.9336,144479.4327,250611,257375,4,59544.54592,1741797.465,29.25200685,4570105.424,88831670.73,19.43755395,14.83237,1.107177726,27106.01004,20739.50509,2.935803642,0.64336999,3.21,5.08,10.22587259,8.572448037,57.11292232,24.3,81.41292232,29541.95049
292981,18:51:43,205.2028006,103,292752,292832,292981,293007,293050,293050,292981,293013,293068,22.9,14.9,2.6,4.3,8.7,10.6,1.332837356,1.528814352,-12.45136649,4.971691646,16.58535357,4.877729902,21.28357887,1.486403014,55.36717447,1.486403014,3.442877294,29.03672006,3.391326888,34.08359561,0.23106559,-0.788680672,-3.413232887,7.291352808,6.761927591,23.33501234,bw180827-52,Blue,Monterey,3.68,36.14513351,61.94281152,98.08794503,100540.1437,13.39655744,65.4400841,32.74864457,98.2009952,100656.0201,83.08006353,50.74776745,133.827831,74367.02967,10741771.92,10741.77192,144.4426646,1.221713707,3800,4642.512087,4.642512087,392077.4192,5272.194155,392529.3036,36.50025546,36.54232342,247597.9863,144479.4327,290611,296292,3,47076.05427,1176232.257,24.98578683,4612367.032,79983793.48,17.34115974,12.99017,0.969664786,34754.22619,23897.61272,3.250477799,0.788680672,3.21,5.08,10.22587259,8.572448037,57.11292232,21.8,78.91292232,29541.95049
284116,18:36:57,216.6716973,103,283871,283936,284116,284141,284186,284186,284114,284138,284196,24.5,18,2.5,4.5,8.2,13.5,1.387209986,1.501712431,-22.4399712,4.09429229,14.71677663,3.621505656,28.91750081,1.328392544,54.21950526,1.328392544,2.592579859,37.15674782,2.293113111,25.30200444,0.144032214,-0.509580691,-3.53796332,5.159504501,4.977217672,23.33501234,bw180827-52,Blue,Monterey,3.68,36.14513351,53.39648097,89.54161448,91780.15484,13.39655744,65.4400841,32.74864457,98.2009952,100656.0201,83.08006353,50.74776745,133.827831,74367.02967,5952113.652,5952.113652,80.03699595,1.221713707,3800,4642.512087,4.642512087,357916.0017,4812.831752,392529.3036,60.13258862,65.94788448,213436.569,144479.4327,281463,288527,4,41722.69339,1431664.007,34.31379642,3615991.76,73014864.35,20.19220983,10.832995,0.808640208,27093.34964,10802.65277,2.612781469,0.509580692,3.21,5.08,10.22587259,8.572448037,57.11292232,25,82.11292232,29541.95049
245339,17:32:19,203.1744662,103,245123,245182,245337,245362,245405,245405,245336,245363,245420,21.4,15.5,2.5,4.3,8.4,11.2,1.405935116,1.468259639,-1.317758176,4.765006793,37.06656999,4.369020734,37.27204703,1.327748723,59.46138846,1.327748723,3.296747154,38.38432816,3.041272011,22.18934142,0.212693365,-0.707272561,-3.325315586,6.538734824,6.528746803,23.33501234,bw180827-52,Blue,Monterey,3.68,36.14513351,58.48897863,94.63411214,96999.96494,13.39655744,65.4400841,32.74864457,98.2009952,100656.0201,83.08006353,50.74776745,133.827831,74367.02967,8418905.2,8418.9052,113.2074958,1.221713707,3800,4642.512087,4.642512087,378271.7481,5086.551793,392529.3036,44.93122789,46.62474446,233792.3154,144479.4327,242845,248534,3,40086.77475,1134815.244,28.30896852,4135488.942,77167436.61,18.65980968,12.084855,0.902086604,29951.53013,22646.22937,3.078151635,0.707272561,3.21,5.08,10.22587259,8.572448037,57.11292232,22.3,79.41292232,29541.95049
135756,14:29:41,257.3284885,103,135343,135494,135756,135778,135822,135856,135765,135792,135854,41.3,26.2,2.2,4.4,8.9,21.8,1.374780141,1.386464086,2.463401114,3.882836027,29.3906165,3.617482587,24.64090058,1.474989795,41.38121162,1.304694375,2.496371941,26.92721539,2.142492791,16.74031104,0.095281372,-0.48693018,-5.110444682,4.713484141,4.687715899,23.33501234,bw180827-52,Blue,Monterey,3.68,36.14513351,53.38880427,89.53393778,91772.28623,13.39655744,65.4400841,32.74864457,98.2009952,100656.0201,83.08006353,50.74776745,133.827831,74367.02967,6702088.89,6702.08889,90.12177735,1.221713707,3800,4642.512087,4.642512087,357885.3164,4812.419132,392529.3036,53.39907039,58.56820314,213405.8836,144479.4327,133062,140326,4,44391.72449,1431541.266,32.24793094,3721979.557,73008604.55,19.61553078,11.06911,0.826265259,30764.36038,5447.190768,2.554053274,0.48693018,3.21,5.08,10.22587259,8.572448037,57.11292232,32.8,89.91292232,29541.95049
98476,13:27:33,261.180517,103,98230,98302,98475,98502,98546,98577,98480,98506,98570,24.5,17.3,2.7,4.4,9,12.9,1.291286909,1.361473445,-18.75583831,3.213772402,10.95448936,3.100402535,9.763191665,1.451063455,29.26478982,1.269314184,1.852298957,29.71032767,1.64933908,19.50159815,0.107069304,-0.374849791,-3.501001478,3.628545977,3.137671278,23.33501234,bw180827-52,Blue,Monterey,3.68,36.14513351,43.68205069,79.8271842,81822.8638,13.39655744,65.4400841,32.74864457,98.2009952,100656.0201,83.08006353,50.74776745,133.827831,74367.02967,4505314.741,4505.314741,60.58215262,1.221713707,3800,4642.512087,4.642512087,319085.4527,4290.684382,392529.3036,70.82423117,87.12583385,174606.02,144479.4327,95181,101945,3,31335.64876,957256.3581,30.54847741,3324460.717,65093432.35,19.58014785,9.44693,0.705175941,26984.12896,892.3365579,2.240914268,0.374849791,3.21,5.08,10.22587259,8.572448037,57.11292232,24.4,81.51292232,29541.95049
70100,12:40:15,256.6552556,103,69820,70024,70099,70115,70159,70166,70081,70116,70182,27.9,7.5,1.6,4.4,10.1,3.1,1.411582727,1.585758277,6.305745195,3.235812899,1.57576258,3.102625656,13.29430588,1.332286895,37.66618589,1.320462437,1.650054622,-4.729982615,1.77033876,24.37188001,0.220007283,-0.402349718,-1.828801815,3.894745273,3.692401661,23.33501234,bw180827-52,Blue,Monterey,3.68,36.14513351,45.24963303,81.39476654,83429.63571,13.39655744,65.4400841,32.74864457,98.2009952,100656.0201,83.08006353,50.74776745,133.827831,74367.02967,3833516.586,3833.516586,51.54860431,1.221713707,3800,4642.512087,4.642512087,325351.3974,4374.941407,392529.3036,84.87022037,102.3940538,180871.9647,144479.4327,67558,75302,4,36616.08748,1301405.59,35.54190738,3253103.374,66371685.07,20.40257484,9.463545,0.706416185,25261.86598,4659.687467,2.32165913,0.402349718,3.21,5.08,10.22587259,8.572448037,57.11292232,13.5,70.61292232,29541.95049
32261,11:37:11,251.2857318,103,31982,32144,32261,32292,32342,32349,32263,32300,32364,27.9,11.7,3.1,5,10.1,6.7,1.340735922,1.34012091,10.29348429,3.128981414,24.29212768,2.956377812,20.85445547,1.355117083,25.0195908,1.324248776,1.788860503,13.99864339,1.601260729,4.165135324,0.15289406,-0.320252146,-2.094601619,4.003151823,3.948298017,23.33501234,bw180827-52,Blue,Monterey,3.68,36.14513351,51.47238155,87.61751506,89807.95294,13.39655744,65.4400841,32.74864457,98.2009952,100656.0201,83.08006353,50.74776745,133.827831,74367.02967,3963755.308,3963.755308,53.29990085,1.221713707,3800,4642.512087,4.642512087,350224.9859,4709.412053,392529.3036,88.3568633,99.02965069,205745.5532,144479.4327,29495,36991,4,35659.94484,1400899.944,39.28497225,3241704.759,71445897.12,22.03960645,10.64382,0.794519043,24340.05824,-523.8574151,2.071298208,0.320252146,3.21,5.08,10.22587259,8.572448037,57.11292232,19.8,76.91292232,29541.95049
285587,18:39:24,214.4645622,103,285300,285427,285588,285588,285642,285644,285584,285606,285660,28.8,16.1,0,5.4,7.6,10.7,1.41775595,1.447942106,-21.24688372,3.901738515,-4.702861493,3.901738515,-4.702861493,1.279221862,26.10289336,1.265034538,2.45379641,16.54402223,2.622516653,30.80575486,0.152409715,-0.485651232,-3.186484749,7.080794964,7.322053457,23.33501234,bw180827-52,Blue,Monterey,3.68,36.14513351,70.44424986,106.5893834,109254.118,13.39655744,65.4400841,32.74864457,98.2009952,100656.0201,83.08006353,50.74776745,133.827831,74367.02967,7011146.394,7011.146394,94.27761772,1.221713707,3800,4642.512087,4.642512087,426059.3932,5729.143615,392529.3036,60.76886279,55.98646519,281579.9603,144479.4327,281463,288527,4,46372.41166,1704237.572,36.75110936,3853127.392,86916116.17,22.55729109,14.09813,1.052369615,25881.52894,10234.91065,2.55069689,0.485651232,3.21,5.08,10.22587259,8.572448037,57.11292232,21.5,78.61292232,29541.95049
170729,15:27:58,265.3543146,103,170453,170566,170729,170729,170782,170782,170696,170723,170797,27.6,16.3,0,5.3,10.1,11,1.326130406,1.348105544,3.362132021,3.421357088,18.58080906,3.421357088,18.58080906,1.279640402,39.78164857,1.279640402,2.073251544,15.21867704,2.141716686,21.20083951,0.127193346,-0.404097488,-3.177033232,5.675549217,5.074211124,23.33501234,bw180827-52,Blue,Monterey,3.68,36.14513351,54.91742176,91.06255527,93339.11915,13.39655744,65.4400841,32.74864457,98.2009952,100656.0201,83.08006353,50.74776745,133.827831,74367.02967,5294482.702,5294.482702,71.19395148,1.221713707,3800,4642.512087,4.642512087,363995.5106,4894.581809,392529.3036,68.74996692,74.13931174,219516.0779,144479.4327,168163,175415,4,40049.32878,1455982.042,36.35471771,3502325.343,74255084.16,21.2016523,11.75148,0.877201479,22535.9449,7515.584978,2.3266962,0.404097488,3.21,5.08,10.22587259,8.572448037,57.11292232,21.6,78.71292232,29541.95049
71566,12:42:42,252.2066609,103,71225,71384,71566,71566,71636,71642,71551,71588,71669,34.1,18.2,0,7,11.8,11.2,1.276742387,1.351241326,-22.22521695,3.538867274,-7.460542709,3.538867274,-7.460542709,1.298626403,31.54737778,1.261757351,2.187625948,14.76467424,2.240240871,39.00792049,0.120199228,-0.32003441,-2.662532994,7.840843048,7.085490875,23.33501234,bw180827-52,Blue,Monterey,3.68,36.14513351,79.74669635,115.8918299,118789.1256,13.39655744,65.4400841,32.74864457,98.2009952,100656.0201,83.08006353,50.74776745,133.827831,74367.02967,6242308.144,6242.308144,83.9391888,1.221713707,3800,4642.512087,4.642512087,463243.1592,6229.146992,392529.3036,74.21023578,62.88207735,318763.7265,144479.4327,67558,75302,4,44868.69043,1852972.637,41.29767593,3673986.125,94501604.48,25.72181856,16.069795,1.199546605,22037.52784,1762.480633,2.070593963,0.32003441,3.21,5.08,10.22587259,8.572448037,57.11292232,25.2,82.31292232,29541.95049
269501,18:12:35,217.2810776,103,269247,269329,269501,269502,269558,269560,269496,269520,269584,25.4,17.2,0.1,5.6,8.8,11.6,1.417093816,1.40031522,-8.891480643,4.338426851,26.71252696,4.330143344,27.77930107,1.299921041,56.66007631,1.270948229,2.938111631,35.6040076,3.030222304,28.88077524,0.170820444,-0.541111126,-3.16771877,8.48462245,9.253539351,23.33501234,bw180827-52,Blue,Monterey,3.68,36.14513351,80.61763746,116.762771,119681.8402,13.39655744,65.4400841,32.74864457,98.2009952,100656.0201,83.08006353,50.74776745,133.827831,74367.02967,8894203.515,8894.203515,119.5987463,1.221713707,3800,4642.512087,4.642512087,466724.4874,6275.959783,392529.3036,52.47513019,44.13315963,322245.0548,144479.4327,267082,272251,3,39923.31276,1400173.463,35.07157512,4228833.864,95211795.45,22.51490565,16.380565,1.222744356,27781.59684,12459.23029,2.692401581,0.541111126,3.21,5.08,10.22587259,8.572448037,57.11292232,22.9,80.01292232,29541.95049
161337,15:12:19,252.9136583,103,160927,161127,161337,161338,161393,161393,161302,161326,161402,41,21,0.1,5.5,10,15.5,1.397139089,1.373622121,0.048798797,3.963347284,29.61212814,3.958262354,29.91218237,1.252296206,53.5218427,1.252296206,2.589725163,29.56332935,2.705966148,23.60966033,0.123320246,-0.491993845,-3.989562636,7.441406908,6.01377159,23.33501234,bw180827-52,Blue,Monterey,3.68,36.14513351,61.7755864,97.92071991,100368.7379,13.39655744,65.4400841,32.74864457,98.2009952,100656.0201,83.08006353,50.74776745,133.827831,74367.02967,7332799.343,7332.799343,98.60282676,1.221713707,3800,4642.512087,4.642512087,391408.9862,5263.205859,392529.3036,53.37783948,53.53062114,246929.5535,144479.4327,158826,165843,4,46917.5205,1565635.945,33.36996347,3888009.148,79847433.21,20.53684293,12.770505,0.953267663,22852.97994,13735.14093,2.567298932,0.491993845,3.21,5.08,10.22587259,8.572448037,57.11292232,26.6,83.71292232,29541.95049
180545,15:44:19,267.8292625,103,180207,180356,180545,180574,180626,180628,180546,180580,180647,33.8,18.9,2.9,5.2,10.1,13.7,1.281837521,1.330599571,0.251249279,3.282946215,33.84942767,3.1100644,28.01666737,1.302484885,50.33981858,1.29077577,1.952346644,33.59817839,1.807579515,22.32315121,0.103298764,-0.347611445,-3.36510749,4.699706739,4.751893629,23.33501234,bw180827-52,Blue,Monterey,3.68,36.14513351,55.81840666,91.96354017,94262.62868,13.39655744,65.4400841,32.74864457,98.2009952,100656.0201,83.08006353,50.74776745,133.827831,74367.02967,4607307.288,4607.307288,61.95362795,1.221713707,3800,4642.512087,4.642512087,367596.9301,4943.009446,392529.3036,79.78563337,85.19711819,223117.4974,144479.4327,177619,183707,3,29414.16333,1102790.79,37.49182929,3329598.146,74989773.74,22.52216948,11.442055,0.854104127,23610.70175,2240.128913,2.157961235,0.347611445,3.21,5.08,10.22587259,8.572448037,57.11292232,27,84.11292232,29541.95049
222674,16:54:32,229.775825,103,222409,222430,222673,222697,222742,222758,222672,222703,222760,26.4,24.3,2.4,4.5,8.8,19.8,1.330891999,1.332153333,-23.73446542,4.143303211,8.14452596,3.568810328,14.23024308,1.452892388,45.65415515,1.281704165,2.811149879,31.87899138,2.11591794,31.42391207,0.11568518,-0.470203987,-4.064513586,4.760815365,4.542947912,23.33501234,bw180827-52,Blue,Monterey,3.68,36.14513351,52.6360823,88.78121581,91000.74621,13.39655744,65.4400841,32.74864457,98.2009952,100656.0201,83.08006353,50.74776745,133.827831,74367.02967,6399793.272,6399.793272,86.05686285,1.221713707,3800,4642.512087,4.642512087,354876.5339,4771.960579,392529.3036,55.45124957,61.33468487,210397.1012,144479.4327,220079,225672,3,32957.06616,1064629.602,32.3035308,3669953.743,72394812.92,19.72635569,10.9798,0.819598621,29380.95366,5586.720167,2.509803721,0.470203987,3.21,5.08,10.22587259,8.572448037,57.11292232,31.2,88.31292232,29541.95049
187866,15:56:32,232.7377273,103,187294,187591,187836,187868,187922,187940,187834,187880,187941,54.2,24.5,3.2,5.4,10.7,19.1,1.388139842,1.507164843,8.060699293,3.603316457,21.37611253,3.427716895,30.03516085,1.470424431,39.35242574,1.329176048,2.096151613,13.31541324,1.957292464,9.317264891,0.085557209,-0.362461567,-4.236481915,5.284689653,5.464873046,23.33501234,bw180827-52,Blue,Monterey,3.68,36.14513351,64.78978843,100.9349219,103458.295,13.39655744,65.4400841,32.74864457,98.2009952,100656.0201,83.08006353,50.74776745,133.827831,74367.02967,6188116.52,6188.11652,83.21048384,1.221713707,3800,4642.512087,4.642512087,403457.3634,5425.218208,392529.3036,65.19873408,63.43275895,258977.9307,144479.4327,185610,192307,4,40625.35608,1613829.454,39.72468452,3615321.226,82305302.13,22.76569549,13.30237,0.99296928,28171.77862,-1216.588484,2.203573735,0.362461567,3.21,5.08,10.22587259,8.572448037,57.11292232,33.1,90.21292232,29541.95049
33640,11:39:29,245.8241498,103,33390,33567,33638,33676,33722,33722,33643,33676,33743,24.8,7.1,3.8,4.6,10,2.5,1.287043234,1.405664445,13.56632141,3.203980157,24.2221961,2.907603188,21.57669267,1.365794381,25.89268532,1.365794381,1.798315712,10.6558747,1.541808807,4.315992655,0.253283903,-0.335175828,-1.323320683,3.546160256,3.380171528,23.33501234,bw180827-52,Blue,Monterey,3.68,36.14513351,45.08294532,81.22807883,83258.7808,13.39655744,65.4400841,32.74864457,98.2009952,100656.0201,83.08006353,50.74776745,133.827831,74367.02967,3556311.836,3556.311836,47.82108216,1.221713707,3800,4642.512087,4.642512087,324685.1128,4365.981998,392529.3036,91.29826848,110.3753894,180205.6801,144479.4327,29495,36991,4,34538.2925,1298740.451,37.60291425,3184500.49,66235763.01,20.79941995,9.58697,0.715629373,24720.5163,205.5144152,2.119009728,0.335175828,3.21,5.08,10.22587259,8.572448037,57.11292232,15.5,72.61292232,29541.95049
153831,14:59:48,252.7924391,103,153471,153617,153831,153831,153877,153892,153810,153836,153915,36,21.4,0,4.6,10.5,16.8,1.270214091,1.347011941,2.377405786,4.13797837,58.364101,4.13797837,58.364101,1.473291762,78.99527514,1.318786102,2.790966429,55.98669522,2.664686608,20.63117414,0.130418992,-0.579279697,-4.441682063,6.128779199,5.187422988,23.33501234,bw180827-52,Blue,Monterey,3.68,36.14513351,55.8260269,91.97116041,94270.43942,13.39655744,65.4400841,32.74864457,98.2009952,100656.0201,83.08006353,50.74776745,133.827831,74367.02967,8321231.829,8321.231829,111.8940997,1.221713707,3800,4642.512087,4.642512087,367627.3897,4943.419031,392529.3036,44.1794433,47.17201871,223147.957,144479.4327,151151,157184,3,40482.08208,1102882.169,27.2437116,4093265.31,74995987.5,18.32179979,11.83185,0.883200781,30193.01343,12886.29701,2.785741147,0.579279697,3.21,5.08,10.22587259,8.572448037,57.11292232,26,83.11292232,29541.95049
196761,16:11:21,228.9683369,103,196404,196553,196761,196761,196806,196823,196746,196773,196832,35.7,20.8,0,4.5,8.6,16.3,1.318592758,1.31979402,-5.178154867,3.782908809,49.25853017,3.782908809,49.25853017,1.494620972,66.52683936,1.33698152,2.463114789,54.43668503,2.288287837,17.26830919,0.11841898,-0.508508408,-4.294146151,5.148647633,5.281543928,23.33501234,bw180827-52,Blue,Monterey,3.68,36.14513351,58.15651638,94.30164989,96659.19113,13.39655744,65.4400841,32.74864457,98.2009952,100656.0201,83.08006353,50.74776745,133.827831,74367.02967,7130006.353,7130.006353,95.87590609,1.221713707,3800,4642.512087,4.642512087,376942.829,5068.682059,392529.3036,52.86710984,55.0531492,232463.3963,144479.4327,194252,200023,3,36196.44465,1130828.487,31.24142435,3854473.904,76896337.12,19.94989175,11.88996,0.887538463,32104.18982,5712.07006,2.610031053,0.508508408,3.21,5.08,10.22587259,8.572448037,57.11292232,25.3,82.41292232,29541.95049
204708,16:24:36,229.1561368,103,204262,204365,204708,204720,204774,204786,204706,204730,204794,44.6,34.3,1.2,5.4,8.8,28.9,1.343887721,1.355316891,-22.76936349,3.451137371,33.14716253,3.308296651,33.62213777,1.38144658,41.10028997,1.321625754,2.095820481,55.91652602,1.926850071,7.478152197,0.061102638,-0.356824087,-5.839749303,5.202495192,4.523000265,23.33501234,bw180827-52,Blue,Monterey,3.68,36.14513351,55.79025039,91.9353839,94233.76849,13.39655744,65.4400841,32.74864457,98.2009952,100656.0201,83.08006353,50.74776745,133.827831,74367.02967,5950380.253,5950.380253,80.01368724,1.221713707,3800,4642.512087,4.642512087,367484.3837,4941.496055,392529.3036,61.75813446,65.96709569,223004.951,144479.4327,201972,209071,4,39940.28857,1469937.535,36.80337794,3519815.876,74966814.3,21.29850451,11.889145,0.887477626,24107.20689,2428.740592,2.186370138,0.356824087,3.21,5.08,10.22587259,8.572448037,57.11292232,40.9,98.01292232,29541.95049
81485,12:59:13,260.6055899,103,81303,81372,81462,81480,81538,81541,81460,81497,81560,15.9,9,1.8,5.8,10,3.2,1.819402276,1.783470388,-2.848521743,3.107173644,-3.546060686,3.05888554,-5.108285874,1.300901853,33.45593923,1.280957945,1.323703256,-0.697538943,1.757983688,38.56422511,0.14707814,-0.303100636,-2.060813638,5.098152694,5.820766657,23.33501234,bw180827-52,Blue,Monterey,3.68,36.14513351,61.72063882,97.86577232,100312.4166,13.39655744,65.4400841,32.74864457,98.2009952,100656.0201,83.08006353,50.74776745,133.827831,74367.02967,3875699.438,3875.699438,52.11582949,1.221713707,3800,4642.512087,4.642512087,391189.3495,5260.252443,392529.3036,100.9338716,101.2796038,246709.9169,144479.4327,77564,84816,4,34965.03474,1564757.398,44.75206189,3243026.347,79802627.32,24.60745575,13.27491,0.9909195,22499.41528,41.27868563,2.015069497,0.303100636,3.21,5.08,10.22587259,8.572448037,57.11292232,16.6,73.71292232,29541.95049
108845,13:44:49,251.1105113,103,108549,108663,108844,108844,108891,108910,108811,108864,108918,29.5,18.1,0,4.7,10.7,13.4,1.340340399,1.303560767,-0.974920561,3.959935021,23.6744448,3.959935021,23.6744448,1.465998523,31.32235284,1.314050908,2.656374254,24.64936536,2.493936498,7.647908037,0.146761009,-0.530624787,-3.615570595,5.86075077,5.641057972,23.33501234,bw180827-52,Blue,Monterey,3.68,36.14513351,60.00904651,96.15418002,98558.03452,13.39655744,65.4400841,32.74864457,98.2009952,100656.0201,83.08006353,50.74776745,133.827831,74367.02967,7559165.894,7559.165894,101.6467368,1.221713707,3800,4642.512087,4.642512087,384347.7679,5168.254932,392529.3036,50.84526167,51.9275948,239868.3352,144479.4327,104717,112308,4,49967.73231,1537391.072,30.76767747,3957088.845,78406944.65,19.81429979,12.406365,0.926086053,30741.68788,8719.301384,2.666185559,0.530624787,3.21,5.08,10.22587259,8.572448037,57.11292232,22.8,79.91292232,29541.95049
189238,15:58:49,230.9054261,103,188923,189069,189218,189259,189310,189344,189218,189273,189332,29.5,14.9,4.1,5.1,11.4,9.8,1.469998016,1.365336937,1.159478168,3.316954337,15.42413833,3.071042259,16.14007323,1.442162398,35.97057153,1.315835815,1.9516174,14.26466016,1.628879862,19.83049831,0.130981034,-0.319388208,-2.438430965,4.153643647,4.461518326,23.33501234,bw180827-52,Blue,Monterey,3.68,36.14513351,54.39388289,90.5390164,92802.49181,13.39655744,65.4400841,32.74864457,98.2009952,100656.0201,83.08006353,50.74776745,133.827831,74367.02967,4539132.58,4539.13258,61.03689498,1.221713707,3800,4642.512087,4.642512087,361902.8195,4866.441771,392529.3036,79.72951069,86.47672141,217423.3868,144479.4327,185610,192307,4,35092.93054,1447611.278,41.25079484,3333167.523,73828175.18,22.14955434,11.73419,0.875910849,26242.40473,-2490.452388,2.068502472,0.319388208,3.21,5.08,10.22587259,8.572448037,57.11292232,24.1,81.21292232,29541.95049
52258,12:10:31,257.9724806,103,51758,52004,52260,52260,52324,52344,52241,52280,52342,50.2,25.6,0,6.4,10.1,19.2,1.280801056,1.353086442,8.200844911,3.114512389,-6.698589336,3.114512389,-6.698589336,1.357441603,29.3682537,1.229955371,1.761425947,-14.89943425,1.757070785,36.06684304,0.068805701,-0.27454231,-3.990109918,5.622626514,5.037437635,23.33501234,bw180827-52,Blue,Monterey,3.68,36.14513351,64.16912862,100.3142621,102822.1187,13.39655744,65.4400841,32.74864457,98.2009952,100656.0201,83.08006353,50.74776745,133.827831,74367.02967,5109530.809,5109.530809,68.70693681,1.221713707,3800,4642.512087,4.642512087,400976.4603,5391.857951,392529.3036,78.47618015,76.82296442,256497.0275,144479.4327,49508,56518,4,37365.66087,1603905.841,42.9245945,3401918.955,81799197.88,24.04501664,13.63291,1.017642783,21808.59713,-1391.700993,1.917790872,0.27454231,3.21,5.08,10.22587259,8.572448037,57.11292232,32,89.11292232,29541.95049
307627,19:16:08,196.0080166,103,307254,307446,307628,307650,307692,307700,307625,307655,307710,37.4,18.2,2.2,4.2,8.5,14,1.367571869,1.793868429,14.89011356,5.063009044,11.67262606,4.186327792,16.55264337,1.390298736,46.81316426,1.322451142,3.269140615,-3.217487498,2.796029056,30.26052089,0.179623111,-0.665721204,-3.706211306,5.871661017,5.866168032,23.33501234,bw180827-52,Blue,Monterey,3.68,36.14513351,58.13518572,94.28031922,96637.32721,13.39655744,65.4400841,32.74864457,98.2009952,100656.0201,83.08006353,50.74776745,133.827831,74367.02967,7934980.16,7934.98016,106.7002433,1.221713707,3800,4642.512087,4.642512087,376857.5661,5067.535543,392529.3036,47.49319576,49.46821487,232378.1334,144479.4327,305275,310603,3,37364.69576,1130572.698,30.25777878,4022907.151,76878943.48,19.11029527,11.57244,0.863836852,31989.22711,17518.4814,2.986364403,0.665721204,3.21,5.08,10.22587259,8.572448037,57.11292232,24.6,81.71292232,29541.95049
